Card,Floor,Picked,Act,Boss
Protect,41.0,False,3,False
FlurryOfBlows,41.0,False,3,False
SKIP,41.0,False,3,False
SKIP,41.0,True,3,False
SignatureMove,41.0,False,3,False
Consecrate,41.0,False,3,False
Meditate,41.0,False,3,False
SKIP,41.0,False,3,False
SKIP,42.0,True,3,False
ClearTheMind,42.0,False,3,False
Devotion,42.0,False,3,False
Evaluate,42.0,False,3,False
SKIP,42.0,False,3,False
SKIP,44.0,True,3,False
FearNoEvil,44.0,False,3,False
EmptyMind,44.0,False,3,False
JustLucky,44.0,False,3,False
Pray,44.0,False,3,False
SKIP,44.0,False,3,False
SKIP,44.0,True,3,False
FollowUp,44.0,False,3,False
Protect,44.0,False,3,False
CutThroughFate,44.0,False,3,False
EmptyFist,44.0,False,3,False
SKIP,44.0,False,3,False
SKIP,46.0,True,3,False
Consecrate,46.0,False,3,False
Devotion,46.0,False,3,False
FollowUp,46.0,False,3,False
TalkToTheHand,46.0,False,3,False
SKIP,46.0,False,3,False
SKIP,46.0,True,3,False
BowlingBash,46.0,False,3,False
CarveReality,46.0,False,3,False
Consecrate,46.0,False,3,False
Ragnarok,46.0,False,3,False
SKIP,46.0,False,3,False
SKIP,47.0,True,3,False
ClearTheMind,47.0,False,3,False
CrushJoints,47.0,False,3,False
EmptyFist,47.0,False,3,False
Sanctity,47.0,False,3,False
SKIP,47.0,False,3,False
SKIP,47.0,True,3,False
Wireheading,47.0,False,3,False
Protect,47.0,False,3,False
ThirdEye,47.0,False,3,False
BowlingBash,47.0,False,3,False
SKIP,47.0,False,3,False
SKIP,55.0,True,4,False
CrushJoints,55.0,False,4,False
ClearTheMind,55.0,False,4,False
FlyingSleeves,55.0,False,4,False
Fasting2,55.0,False,4,False
SKIP,55.0,False,4,False
DeusExMachina,0.0,True,1,False
Omniscience,0.0,False,1,False
SpiritShield,0.0,False,1,False
SKIP,0.0,False,1,False
BowlingBash,1.0,True,1,False
Sanctity,1.0,False,1,False
Fasting2,1.0,False,1,False
SKIP,1.0,False,1,False
CutThroughFate,2.0,True,1,False
WreathOfFlame,2.0,False,1,False
ClearTheMind,2.0,False,1,False
SKIP,2.0,False,1,False
FlurryOfBlows,4.0,True,1,False
JustLucky,4.0,False,1,False
SashWhip,4.0,False,1,False
SKIP,4.0,False,1,False
Sanctity,7.0,True,1,False
ThirdEye,7.0,False,1,False
Collect,7.0,False,1,False
SKIP,7.0,False,1,False
SignatureMove,8.0,True,1,False
ReachHeaven,8.0,False,1,False
WreathOfFlame,8.0,False,1,False
SKIP,8.0,False,1,False
Consecrate,10.0,True,1,False
EmptyBody,10.0,False,1,False
Tantrum,10.0,False,1,False
SKIP,10.0,False,1,False
SKIP,11.0,True,1,False
FlurryOfBlows,11.0,False,1,False
BowlingBash,11.0,False,1,False
TalkToTheHand,11.0,False,1,False
SKIP,11.0,False,1,False
SKIP,13.0,True,1,False
WaveOfTheHand,13.0,False,1,False
Prostrate,13.0,False,1,False
CutThroughFate,13.0,False,1,False
SKIP,13.0,False,1,False
SKIP,14.0,True,1,False
FollowUp,14.0,False,1,False
Fasting2,14.0,False,1,False
BowlingBash,14.0,False,1,False
SKIP,14.0,False,1,False
Metamorphosis,0.0,True,1,False
Magnetism,0.0,False,1,False
Panache,0.0,False,1,False
SKIP,0.0,False,1,False
MentalFortress,1.0,True,1,False
PathToVictory,1.0,False,1,False
BowlingBash,1.0,False,1,False
SKIP,1.0,False,1,False
Meditate,2.0,True,1,False
SashWhip,2.0,False,1,False
Halt,2.0,False,1,False
SKIP,2.0,False,1,False
InnerPeace,4.0,True,1,False
Fasting2,4.0,False,1,False
FollowUp,4.0,False,1,False
SKIP,4.0,False,1,False
Tantrum,1.0,True,1,False
CutThroughFate,1.0,False,1,False
FlyingSleeves,1.0,False,1,False
SKIP,1.0,False,1,False
FlyingSleeves,2.0,True,1,False
ThirdEye,2.0,False,1,False
Perseverance,2.0,False,1,False
SKIP,2.0,False,1,False
Evaluate,5.0,True,1,False
Nirvana,5.0,False,1,False
Collect,5.0,False,1,False
SKIP,5.0,False,1,False
SKIP,7.0,True,1,False
Wireheading,7.0,False,1,False
Evaluate,7.0,False,1,False
JustLucky,7.0,False,1,False
SKIP,7.0,False,1,False
JustLucky,8.0,True,1,False
FlyingSleeves,8.0,False,1,False
SashWhip,8.0,False,1,False
SKIP,8.0,False,1,False
FearNoEvil,10.0,True,1,False
DeusExMachina,10.0,False,1,False
Halt,10.0,False,1,False
SKIP,10.0,False,1,False
FlurryOfBlows,11.0,True,1,False
CutThroughFate,11.0,False,1,False
FearNoEvil,11.0,False,1,False
SKIP,11.0,False,1,False
EmptyMind,14.0,True,1,False
Sanctity,14.0,False,1,False
BowlingBash,14.0,False,1,False
SKIP,14.0,False,1,False
SKIP,16.0,True,1,True
Ragnarok,16.0,False,1,True
SpiritShield,16.0,False,1,True
Establishment,16.0,False,1,True
SKIP,16.0,False,1,True
Prostrate,18.0,True,2,False
Protect,18.0,False,2,False
Consecrate,18.0,False,2,False
SKIP,18.0,False,2,False
SKIP,19.0,True,2,False
Meditate,19.0,False,2,False
BowlingBash,19.0,False,2,False
CutThroughFate,19.0,False,2,False
SKIP,19.0,False,2,False
Adaptation,23.0,True,2,False
Collect,23.0,False,2,False
Weave,23.0,False,2,False
SKIP,23.0,False,2,False
SKIP,25.0,True,2,False
Tantrum,25.0,False,2,False
EmptyFist,25.0,False,2,False
CarveReality,25.0,False,2,False
SKIP,25.0,False,2,False
SKIP,27.0,True,2,False
Crescendo,27.0,False,2,False
Tantrum,27.0,False,2,False
Halt,27.0,False,2,False
SKIP,27.0,False,2,False
SKIP,28.0,True,2,False
BowlingBash,28.0,False,2,False
JustLucky,28.0,False,2,False
EmptyMind,28.0,False,2,False
SKIP,28.0,False,2,False
SKIP,30.0,True,2,False
Swivel,30.0,False,2,False
CrushJoints,30.0,False,2,False
DeusExMachina,30.0,False,2,False
SKIP,30.0,False,2,False
TalkToTheHand,31.0,True,2,False
BowlingBash,31.0,False,2,False
ClearTheMind,31.0,False,2,False
SKIP,31.0,False,2,False
SKIP,33.0,True,2,True
Judgement,33.0,False,2,True
DeusExMachina,33.0,False,2,True
SpiritShield,33.0,False,2,True
SKIP,33.0,False,2,True
SKIP,35.0,True,3,False
Weave,35.0,False,3,False
PathToVictory,35.0,False,3,False
EmptyFist,35.0,False,3,False
SKIP,35.0,False,3,False
SKIP,37.0,True,3,False
Wallop,37.0,False,3,False
CutThroughFate,37.0,False,3,False
JustLucky,37.0,False,3,False
SKIP,37.0,False,3,False
Thinking Ahead,39.0,True,3,False
Jack Of All Trades,39.0,False,3,False
Dramatic Entrance,39.0,False,3,False
SKIP,39.0,False,3,False
SKIP,39.0,True,3,False
Jack Of All Trades,39.0,False,3,False
Enlightenment,39.0,False,3,False
Metamorphosis,39.0,False,3,False
SKIP,39.0,False,3,False
SKIP,39.0,True,3,False
Panache,39.0,False,3,False
Violence,39.0,False,3,False
Good Instincts,39.0,False,3,False
SKIP,39.0,False,3,False
SKIP,41.0,True,3,False
FlurryOfBlows,41.0,False,3,False
SashWhip,41.0,False,3,False
Pray,41.0,False,3,False
SKIP,41.0,False,3,False
SKIP,44.0,True,3,False
WheelKick,44.0,False,3,False
CrushJoints,44.0,False,3,False
Nirvana,44.0,False,3,False
SKIP,44.0,False,3,False
SKIP,45.0,True,3,False
ThirdEye,45.0,False,3,False
Crescendo,45.0,False,3,False
Swivel,45.0,False,3,False
SKIP,45.0,False,3,False
SKIP,46.0,True,3,False
CutThroughFate,46.0,False,3,False
SandsOfTime,46.0,False,3,False
ReachHeaven,46.0,False,3,False
SKIP,46.0,False,3,False
SKIP,46.0,True,3,False
CutThroughFate,46.0,False,3,False
SandsOfTime,46.0,False,3,False
ReachHeaven,46.0,False,3,False
SKIP,46.0,False,3,False
SKIP,47.0,True,3,False
Protect,47.0,False,3,False
Tantrum,47.0,False,3,False
EmptyFist,47.0,False,3,False
SKIP,47.0,False,3,False
SKIP,48.0,True,3,False
Fasting2,48.0,False,3,False
Weave,48.0,False,3,False
ClearTheMind,48.0,False,3,False
SKIP,48.0,False,3,False
SKIP,55.0,True,4,False
MentalFortress,55.0,False,4,False
BattleHymn,55.0,False,4,False
WreathOfFlame,55.0,False,4,False
SKIP,55.0,False,4,False
Thinking Ahead,0.0,True,1,False
Metamorphosis,0.0,False,1,False
Panache,0.0,False,1,False
SKIP,0.0,False,1,False
ThirdEye,1.0,True,1,False
Swivel,1.0,False,1,False
Worship,1.0,False,1,False
SKIP,1.0,False,1,False
WheelKick,2.0,True,1,False
Wireheading,2.0,False,1,False
Protect,2.0,False,1,False
SKIP,2.0,False,1,False
EmptyBody,5.0,True,1,False
EmptyMind,5.0,False,1,False
ThirdEye,5.0,False,1,False
SKIP,5.0,False,1,False
SKIP,6.0,True,1,False
CutThroughFate,6.0,False,1,False
BattleHymn,6.0,False,1,False
EmptyFist,6.0,False,1,False
SKIP,6.0,False,1,False
SKIP,11.0,True,1,False
Prostrate,11.0,False,1,False
Indignation,11.0,False,1,False
FlurryOfBlows,11.0,False,1,False
SKIP,11.0,False,1,False
Prostrate,11.0,True,1,False
Indignation,11.0,False,1,False
FlurryOfBlows,11.0,False,1,False
SKIP,11.0,False,1,False
SKIP,12.0,True,1,False
WaveOfTheHand,12.0,False,1,False
Omniscience,12.0,False,1,False
Perseverance,12.0,False,1,False
SKIP,12.0,False,1,False
SKIP,13.0,True,1,False
Fasting2,13.0,False,1,False
Tantrum,13.0,False,1,False
Sanctity,13.0,False,1,False
SKIP,13.0,False,1,False
ConjureBlade,16.0,True,1,True
Omniscience,16.0,False,1,True
Blasphemy,16.0,False,1,True
SKIP,16.0,False,1,True
ThirdEye,18.0,True,2,False
FlyingSleeves,18.0,False,2,False
Nirvana,18.0,False,2,False
SKIP,18.0,False,2,False
ForeignInfluence,19.0,True,2,False
Perseverance,19.0,False,2,False
CutThroughFate,19.0,False,2,False
SKIP,19.0,False,2,False
Adaptation,23.0,True,2,False
FlurryOfBlows,23.0,False,2,False
WreathOfFlame,23.0,False,2,False
SKIP,23.0,False,2,False
CutThroughFate,1.0,True,1,False
Crescendo,1.0,False,1,False
EmptyFist,1.0,False,1,False
SKIP,1.0,False,1,False
Consecrate,3.0,True,1,False
JustLucky,3.0,False,1,False
ThirdEye,3.0,False,1,False
SKIP,3.0,False,1,False
SKIP,5.0,True,1,False
EmptyBody,5.0,False,1,False
PathToVictory,5.0,False,1,False
SashWhip,5.0,False,1,False
SKIP,5.0,False,1,False
SKIP,5.0,True,1,False
EmptyBody,5.0,False,1,False
PathToVictory,5.0,False,1,False
SashWhip,5.0,False,1,False
SKIP,5.0,False,1,False
SKIP,5.0,True,1,False
EmptyBody,5.0,False,1,False
PathToVictory,5.0,False,1,False
SashWhip,5.0,False,1,False
SKIP,5.0,False,1,False
SashWhip,5.0,True,1,False
EmptyBody,5.0,False,1,False
PathToVictory,5.0,False,1,False
SKIP,5.0,False,1,False
FollowUp,6.0,True,1,False
Prostrate,6.0,False,1,False
LessonLearned,6.0,False,1,False
SKIP,6.0,False,1,False
SKIP,7.0,True,1,False
FlyingSleeves,7.0,False,1,False
EmptyBody,7.0,False,1,False
SashWhip,7.0,False,1,False
SKIP,7.0,False,1,False
SKIP,10.0,True,1,False
ReachHeaven,10.0,False,1,False
SashWhip,10.0,False,1,False
EmptyFist,10.0,False,1,False
SKIP,10.0,False,1,False
SandsOfTime,11.0,True,1,False
Sanctity,11.0,False,1,False
Halt,11.0,False,1,False
SKIP,11.0,False,1,False
Indignation,12.0,True,1,False
ThirdEye,12.0,False,1,False
SignatureMove,12.0,False,1,False
SKIP,12.0,False,1,False
Adaptation,13.0,True,1,False
Conclude,13.0,False,1,False
EmptyBody,13.0,False,1,False
SKIP,13.0,False,1,False
SKIP,14.0,True,1,False
JustLucky,14.0,False,1,False
WaveOfTheHand,14.0,False,1,False
Conclude,14.0,False,1,False
SKIP,14.0,False,1,False
SKIP,16.0,True,1,True
Omniscience,16.0,False,1,True
Judgement,16.0,False,1,True
Blasphemy,16.0,False,1,True
SKIP,16.0,False,1,True
SKIP,18.0,True,2,False
CrushJoints,18.0,False,2,False
CarveReality,18.0,False,2,False
Indignation,18.0,False,2,False
SKIP,18.0,False,2,False
SKIP,18.0,True,2,False
CrushJoints,18.0,False,2,False
CarveReality,18.0,False,2,False
Indignation,18.0,False,2,False
SKIP,18.0,False,2,False
SKIP,20.0,True,2,False
SashWhip,20.0,False,2,False
EmptyFist,20.0,False,2,False
BattleHymn,20.0,False,2,False
SKIP,20.0,False,2,False
Meditate,22.0,True,2,False
Evaluate,22.0,False,2,False
Protect,22.0,False,2,False
SKIP,22.0,False,2,False
Prostrate,24.0,True,2,False
PathToVictory,24.0,False,2,False
ThirdEye,24.0,False,2,False
SKIP,24.0,False,2,False
ThirdEye,25.0,True,2,False
Weave,25.0,False,2,False
ForeignInfluence,25.0,False,2,False
SKIP,25.0,False,2,False
ThirdEye,27.0,True,2,False
BattleHymn,27.0,False,2,False
EmptyBody,27.0,False,2,False
SKIP,27.0,False,2,False
SKIP,28.0,True,2,False
PathToVictory,28.0,False,2,False
Study,28.0,False,2,False
ThirdEye,28.0,False,2,False
SKIP,28.0,False,2,False
SKIP,29.0,True,2,False
ThirdEye,29.0,False,2,False
Consecrate,29.0,False,2,False
PathToVictory,29.0,False,2,False
SKIP,29.0,False,2,False
Crescendo,31.0,True,2,False
WindmillStrike,31.0,False,2,False
EmptyBody,31.0,False,2,False
SKIP,31.0,False,2,False
Establishment,33.0,True,2,True
LessonLearned,33.0,False,2,True
Blasphemy,33.0,False,2,True
SKIP,33.0,False,2,True
MentalFortress,35.0,True,3,False
Halt,35.0,False,3,False
BowlingBash,35.0,False,3,False
SKIP,35.0,False,3,False
SKIP,36.0,True,3,False
Tantrum,36.0,False,3,False
ThirdEye,36.0,False,3,False
ForeignInfluence,36.0,False,3,False
SKIP,36.0,False,3,False
SKIP,36.0,True,3,False
Tantrum,36.0,False,3,False
ThirdEye,36.0,False,3,False
ForeignInfluence,36.0,False,3,False
SKIP,36.0,False,3,False
SKIP,38.0,True,3,False
Fasting2,38.0,False,3,False
Indignation,38.0,False,3,False
ForeignInfluence,38.0,False,3,False
SKIP,38.0,False,3,False
SKIP,41.0,True,3,False
LikeWater,41.0,False,3,False
WindmillStrike,41.0,False,3,False
CutThroughFate,41.0,False,3,False
SKIP,41.0,False,3,False
SKIP,41.0,True,3,False
LikeWater,41.0,False,3,False
WindmillStrike,41.0,False,3,False
CutThroughFate,41.0,False,3,False
SKIP,41.0,False,3,False
SKIP,44.0,True,3,False
ClearTheMind,44.0,False,3,False
BowlingBash,44.0,False,3,False
Consecrate,44.0,False,3,False
SKIP,44.0,False,3,False
Worship,45.0,True,3,False
Protect,45.0,False,3,False
CutThroughFate,45.0,False,3,False
Singing Bowl,45.0,False,3,False
Prostrate,46.0,True,3,False
WaveOfTheHand,46.0,False,3,False
BowlingBash,46.0,False,3,False
Singing Bowl,46.0,False,3,False
Singing Bowl,47.0,True,3,False
LessonLearned,47.0,False,3,False
CrushJoints,47.0,False,3,False
BowlingBash,47.0,False,3,False
Singing Bowl,47.0,False,3,False
Tantrum,48.0,True,3,False
EmptyBody,48.0,False,3,False
Halt,48.0,False,3,False
Singing Bowl,48.0,False,3,False
Singing Bowl,55.0,True,4,False
JustLucky,55.0,False,4,False
Prostrate,55.0,False,4,False
Vengeance,55.0,False,4,False
Singing Bowl,55.0,False,4,False
SashWhip,1.0,True,1,False
Study,1.0,False,1,False
ClearTheMind,1.0,False,1,False
SKIP,1.0,False,1,False
Worship,2.0,True,1,False
PathToVictory,2.0,False,1,False
Study,2.0,False,1,False
SKIP,2.0,False,1,False
Consecrate,3.0,True,1,False
SashWhip,3.0,False,1,False
Study,3.0,False,1,False
SKIP,3.0,False,1,False
Consecrate,5.0,True,1,False
ClearTheMind,5.0,False,1,False
Wireheading,5.0,False,1,False
SKIP,5.0,False,1,False
SashWhip,1.0,True,1,False
Protect,1.0,False,1,False
EmptyBody,1.0,False,1,False
SKIP,1.0,False,1,False
ForeignInfluence,3.0,True,1,False
ClearTheMind,3.0,False,1,False
PathToVictory,3.0,False,1,False
SKIP,3.0,False,1,False
Adaptation,7.0,True,1,False
Sanctity,7.0,False,1,False
EmptyFist,7.0,False,1,False
SKIP,7.0,False,1,False
SKIP,10.0,True,1,False
WreathOfFlame,10.0,False,1,False
Consecrate,10.0,False,1,False
CutThroughFate,10.0,False,1,False
SKIP,10.0,False,1,False
SKIP,11.0,True,1,False
PathToVictory,11.0,False,1,False
EmptyBody,11.0,False,1,False
SashWhip,11.0,False,1,False
SKIP,11.0,False,1,False
Adaptation,12.0,True,1,False
DeusExMachina,12.0,False,1,False
FlyingSleeves,12.0,False,1,False
SKIP,12.0,False,1,False
MentalFortress,14.0,True,1,False
Consecrate,14.0,False,1,False
Evaluate,14.0,False,1,False
SKIP,14.0,False,1,False
Scrawl,16.0,True,1,True
Wish,16.0,False,1,True
Judgement,16.0,False,1,True
SKIP,16.0,False,1,True
SKIP,18.0,True,2,False
FlurryOfBlows,18.0,False,2,False
FollowUp,18.0,False,2,False
Study,18.0,False,2,False
SKIP,18.0,False,2,False
SKIP,22.0,True,2,False
WreathOfFlame,22.0,False,2,False
Halt,22.0,False,2,False
SashWhip,22.0,False,2,False
SKIP,22.0,False,2,False
SKIP,24.0,True,2,False
EmptyFist,24.0,False,2,False
Evaluate,24.0,False,2,False
Judgement,24.0,False,2,False
SKIP,24.0,False,2,False
SKIP,29.0,True,2,False
Protect,29.0,False,2,False
FlurryOfBlows,29.0,False,2,False
Fasting2,29.0,False,2,False
SKIP,29.0,False,2,False
SKIP,30.0,True,2,False
Consecrate,30.0,False,2,False
Blasphemy,30.0,False,2,False
BowlingBash,30.0,False,2,False
SKIP,30.0,False,2,False
SKIP,31.0,True,2,False
EmptyFist,31.0,False,2,False
JustLucky,31.0,False,2,False
SashWhip,31.0,False,2,False
SKIP,31.0,False,2,False
Tantrum,32.0,True,2,False
BowlingBash,32.0,False,2,False
SashWhip,32.0,False,2,False
SKIP,32.0,False,2,False
SKIP,33.0,True,2,True
Judgement,33.0,False,2,True
Devotion,33.0,False,2,True
DeusExMachina,33.0,False,2,True
SKIP,33.0,False,2,True
SKIP,35.0,True,3,False
FollowUp,35.0,False,3,False
Sanctity,35.0,False,3,False
Consecrate,35.0,False,3,False
SKIP,35.0,False,3,False
SKIP,36.0,True,3,False
WreathOfFlame,36.0,False,3,False
Evaluate,36.0,False,3,False
EmptyFist,36.0,False,3,False
SKIP,36.0,False,3,False
SKIP,39.0,True,3,False
Conclude,39.0,False,3,False
Tantrum,39.0,False,3,False
CrushJoints,39.0,False,3,False
SKIP,39.0,False,3,False
SKIP,40.0,True,3,False
PathToVictory,40.0,False,3,False
Fasting2,40.0,False,3,False
Crescendo,40.0,False,3,False
SKIP,40.0,False,3,False
SKIP,42.0,True,3,False
ClearTheMind,42.0,False,3,False
Adaptation,42.0,False,3,False
SandsOfTime,42.0,False,3,False
SKIP,42.0,False,3,False
Discovery,44.0,True,3,False
Finesse,44.0,False,3,False
Deep Breath,44.0,False,3,False
SKIP,44.0,False,3,False
Discovery,44.0,True,3,False
PanicButton,44.0,False,3,False
Bandage Up,44.0,False,3,False
SKIP,44.0,False,3,False
SKIP,44.0,True,3,False
Mind Blast,44.0,False,3,False
Violence,44.0,False,3,False
Panache,44.0,False,3,False
SKIP,44.0,False,3,False
SKIP,46.0,True,3,False
WreathOfFlame,46.0,False,3,False
EmptyMind,46.0,False,3,False
PathToVictory,46.0,False,3,False
SKIP,46.0,False,3,False
CutThroughFate,1.0,True,1,False
BowlingBash,1.0,False,1,False
EmptyBody,1.0,False,1,False
SKIP,1.0,False,1,False
CrushJoints,3.0,True,1,False
EmptyBody,3.0,False,1,False
Collect,3.0,False,1,False
SKIP,3.0,False,1,False
Wallop,5.0,True,1,False
Evaluate,5.0,False,1,False
SashWhip,5.0,False,1,False
SKIP,5.0,False,1,False
FollowUp,7.0,True,1,False
ThirdEye,7.0,False,1,False
BowlingBash,7.0,False,1,False
SKIP,7.0,False,1,False
Vengeance,8.0,True,1,False
JustLucky,8.0,False,1,False
ReachHeaven,8.0,False,1,False
SKIP,8.0,False,1,False
Adaptation,11.0,True,1,False
FlyingSleeves,11.0,False,1,False
CrushJoints,11.0,False,1,False
SKIP,11.0,False,1,False
EmptyFist,14.0,True,1,False
Consecrate,14.0,False,1,False
Establishment,14.0,False,1,False
SKIP,14.0,False,1,False
Vault,16.0,True,1,True
Establishment,16.0,False,1,True
Brilliance,16.0,False,1,True
SKIP,16.0,False,1,True
SKIP,18.0,True,2,False
PathToVictory,18.0,False,2,False
SashWhip,18.0,False,2,False
FollowUp,18.0,False,2,False
SKIP,18.0,False,2,False
InnerPeace,20.0,True,2,False
JustLucky,20.0,False,2,False
WindmillStrike,20.0,False,2,False
Worship,20.0,False,2,False
EmptyMind,20.0,False,2,False
Prostrate,20.0,False,2,False
Conclude,20.0,False,2,False
FlyingSleeves,20.0,False,2,False
Collect,20.0,False,2,False
Nirvana,20.0,False,2,False
WreathOfFlame,20.0,False,2,False
Meditate,20.0,False,2,False
CutThroughFate,20.0,False,2,False
EmptyBody,20.0,False,2,False
Sanctity,20.0,False,2,False
FollowUp,20.0,False,2,False
PathToVictory,20.0,False,2,False
Indignation,20.0,False,2,False
EmptyFist,20.0,False,2,False
SashWhip,20.0,False,2,False
SKIP,20.0,False,2,False
Consecrate,21.0,True,2,False
BowlingBash,21.0,False,2,False
Crescendo,21.0,False,2,False
SKIP,21.0,False,2,False
Halt,22.0,True,2,False
JustLucky,22.0,False,2,False
Consecrate,22.0,False,2,False
SKIP,22.0,False,2,False
SKIP,24.0,True,2,False
CrushJoints,24.0,False,2,False
InnerPeace,24.0,False,2,False
ReachHeaven,24.0,False,2,False
SKIP,24.0,False,2,False
Wallop,27.0,True,2,False
JustLucky,27.0,False,2,False
DeceiveReality,27.0,False,2,False
SKIP,27.0,False,2,False
SKIP,28.0,True,2,False
Weave,28.0,False,2,False
DeceiveReality,28.0,False,2,False
WindmillStrike,28.0,False,2,False
SKIP,28.0,False,2,False
SKIP,29.0,True,2,False
SashWhip,29.0,False,2,False
Weave,29.0,False,2,False
Devotion,29.0,False,2,False
SKIP,29.0,False,2,False
Adaptation,31.0,True,2,False
BowlingBash,31.0,False,2,False
JustLucky,31.0,False,2,False
SKIP,31.0,False,2,False
SKIP,33.0,True,2,True
MasterReality,33.0,False,2,True
Brilliance,33.0,False,2,True
Ragnarok,33.0,False,2,True
SKIP,33.0,False,2,True
CutThroughFate,35.0,True,3,False
Protect,35.0,False,3,False
BattleHymn,35.0,False,3,False
SKIP,35.0,False,3,False
Vengeance,1.0,True,1,False
JustLucky,1.0,False,1,False
ThirdEye,1.0,False,1,False
SKIP,1.0,False,1,False
Prostrate,3.0,True,1,False
BowlingBash,3.0,False,1,False
PathToVictory,3.0,False,1,False
SKIP,3.0,False,1,False
BattleHymn,4.0,True,1,False
Meditate,4.0,False,1,False
LikeWater,4.0,False,1,False
SKIP,4.0,False,1,False
Consecrate,7.0,True,1,False
MentalFortress,7.0,False,1,False
FollowUp,7.0,False,1,False
SKIP,7.0,False,1,False
CrushJoints,10.0,True,1,False
Indignation,10.0,False,1,False
SashWhip,10.0,False,1,False
SKIP,10.0,False,1,False
Adaptation,11.0,True,1,False
CutThroughFate,11.0,False,1,False
InnerPeace,11.0,False,1,False
SKIP,11.0,False,1,False
SKIP,12.0,True,1,False
Swivel,12.0,False,1,False
SpiritShield,12.0,False,1,False
PathToVictory,12.0,False,1,False
SKIP,12.0,False,1,False
SKIP,13.0,True,1,False
Indignation,13.0,False,1,False
Wish,13.0,False,1,False
Wireheading,13.0,False,1,False
SKIP,13.0,False,1,False
FlurryOfBlows,14.0,True,1,False
TalkToTheHand,14.0,False,1,False
SignatureMove,14.0,False,1,False
SKIP,14.0,False,1,False
Scrawl,16.0,True,1,True
SpiritShield,16.0,False,1,True
Judgement,16.0,False,1,True
SKIP,16.0,False,1,True
SKIP,18.0,True,2,False
CrushJoints,18.0,False,2,False
Crescendo,18.0,False,2,False
FlurryOfBlows,18.0,False,2,False
SKIP,18.0,False,2,False
Prostrate,20.0,True,2,False
Sanctity,20.0,False,2,False
Pray,20.0,False,2,False
SKIP,20.0,False,2,False
Tantrum,1.0,True,1,False
WreathOfFlame,1.0,False,1,False
PathToVictory,1.0,False,1,False
SKIP,1.0,False,1,False
FollowUp,4.0,True,1,False
CrushJoints,4.0,False,1,False
Wireheading,4.0,False,1,False
SKIP,4.0,False,1,False
Vault,7.0,True,1,False
Collect,7.0,False,1,False
Prostrate,7.0,False,1,False
SKIP,7.0,False,1,False
SKIP,8.0,True,1,False
Vengeance,8.0,False,1,False
FlyingSleeves,8.0,False,1,False
Fasting2,8.0,False,1,False
SKIP,8.0,False,1,False
Halt,11.0,True,1,False
Worship,11.0,False,1,False
LikeWater,11.0,False,1,False
SKIP,11.0,False,1,False
ClearTheMind,12.0,True,1,False
CutThroughFate,12.0,False,1,False
WreathOfFlame,12.0,False,1,False
SKIP,12.0,False,1,False
Scrawl,16.0,True,1,True
Alpha,16.0,False,1,True
SpiritShield,16.0,False,1,True
SKIP,16.0,False,1,True
EmptyFist,18.0,True,2,False
PathToVictory,18.0,False,2,False
CrushJoints,18.0,False,2,False
SKIP,18.0,False,2,False
EmptyMind,20.0,True,2,False
Consecrate,20.0,False,2,False
CarveReality,20.0,False,2,False
SKIP,20.0,False,2,False
SKIP,21.0,True,2,False
JustLucky,21.0,False,2,False
ReachHeaven,21.0,False,2,False
CrushJoints,21.0,False,2,False
SKIP,21.0,False,2,False
SKIP,22.0,True,2,False
CrushJoints,22.0,False,2,False
SashWhip,22.0,False,2,False
ForeignInfluence,22.0,False,2,False
SKIP,22.0,False,2,False
SKIP,24.0,True,2,False
WheelKick,24.0,False,2,False
SashWhip,24.0,False,2,False
JustLucky,24.0,False,2,False
SKIP,24.0,False,2,False
SKIP,25.0,True,2,False
Prostrate,25.0,False,2,False
Protect,25.0,False,2,False
EmptyMind,25.0,False,2,False
SKIP,25.0,False,2,False
DeusExMachina,27.0,True,2,False
JustLucky,27.0,False,2,False
Consecrate,27.0,False,2,False
SandsOfTime,27.0,False,2,False
WaveOfTheHand,27.0,False,2,False
BowlingBash,27.0,False,2,False
Perseverance,27.0,False,2,False
WindmillStrike,27.0,False,2,False
FollowUp,27.0,False,2,False
DevaForm,27.0,False,2,False
Protect,27.0,False,2,False
Collect,27.0,False,2,False
Halt,27.0,False,2,False
CrushJoints,27.0,False,2,False
CutThroughFate,27.0,False,2,False
Crescendo,27.0,False,2,False
Omniscience,27.0,False,2,False
ForeignInfluence,27.0,False,2,False
FlyingSleeves,27.0,False,2,False
Study,27.0,False,2,False
SKIP,27.0,False,2,False
Wireheading,29.0,True,2,False
Protect,29.0,False,2,False
Tantrum,29.0,False,2,False
SKIP,29.0,False,2,False
Wish,31.0,True,2,False
EmptyFist,31.0,False,2,False
Sanctity,31.0,False,2,False
SKIP,31.0,False,2,False
SKIP,33.0,True,2,True
Devotion,33.0,False,2,True
Establishment,33.0,False,2,True
Ragnarok,33.0,False,2,True
SKIP,33.0,False,2,True
SKIP,35.0,True,3,False
Halt,35.0,False,3,False
Nirvana,35.0,False,3,False
Conclude,35.0,False,3,False
SKIP,35.0,False,3,False
SKIP,39.0,True,3,False
FlurryOfBlows,39.0,False,3,False
Worship,39.0,False,3,False
ThirdEye,39.0,False,3,False
SKIP,39.0,False,3,False
TalkToTheHand,41.0,True,3,False
WheelKick,41.0,False,3,False
FollowUp,41.0,False,3,False
SKIP,41.0,False,3,False
SKIP,42.0,True,3,False
Consecrate,42.0,False,3,False
